id,length,starting_pitch,sequence
1124,10,F,"F, F, F, F, B, F, B, F, F, H"
1125,10,F,"F, F, F, F, B, F, F, B, B, H"
1126,10,F,"F, F, F, F, B, F, F, B, F, H"
1127,10,F,"F, F, F, F, B, F, F, F, B, H"
1128,10,F,"F, F, F, F, B, F, F, F, F, H"
1129,10,F,"F, F, F, F, F, B, B, B, F, H"
1130,10,F,"F, F, F, F, F, B, B, F, B, H"
1131,10,F,"F, F, F, F, F, B, B, F, F, H"
1132,10,F,"F, F, F, F, F, B, F, B, B, H"
1133,10,F,"F, F, F, F, F, B, F, B, F, H"
1134,10,F,"F, F, F, F, F, B, F, F, B, H"
1135,10,F,"F, F, F, F, F, B, F, F, F, H"
1136,10,F,"F, F, F, F, F, F, B, B, B, H"
1137,10,F,"F, F, F, F, F, F, B, B, F, H"
1138,10,F,"F, F, F, F, F, F, B, F, B, H"
1139,10,F,"F, F, F, F, F, F, B, F, F, H"
1140,10,F,"F, F, F, F, F, F, F, B, B, H"
1141,10,F,"F, F, F, F, F, F, F, B, F, H"
1142,11,B,"B, B, B, S, F, F, F, F, F, F, H"
1143,11,B,"B, B, B, C, F, F, F, F, F, F, H"
1144,11,B,"B, B, B, F, F, F, F, F, F, F, H"
1145,11,B,"B, B, S, B, F, F, F, F, F, F, H"
1146,11,B,"B, B, S, F, B, F, F, F, F, F, H"
1147,11,B,"B, B, S, F, F, B, F, F, F, F, H"
1148,11,B,"B, B, S, F, F, F, B, F, F, F, H"
1149,11,B,"B, B, S, F, F, F, F, B, F, F, H"
1150,11,B,"B, B, S, F, F, F, F, F, B, F, H"
1151,11,B,"B, B, S, F, F, F, F, F, F, B, H"
1152,11,B,"B, B, S, F, F, F, F, F, F, F, H"
1153,11,B,"B, B, C, B, F, F, F, F, F, F, H"
1154,11,B,"B, B, C, F, B, F, F, F, F, F, H"
1155,11,B,"B, B, C, F, F, B, F, F, F, F, H"
1156,11,B,"B, B, C, F, F, F, B, F, F, F, H"
1157,11,B,"B, B, C, F, F, F, F, B, F, F, H"
1158,11,B,"B, B, C, F, F, F, F, F, B, F, H"
1159,11,B,"B, B, C, F, F, F, F, F, F, B, H"
1160,11,B,"B, B, C, F, F, F, F, F, F, F, H"
1161,11,B,"B, B, F, B, F, F, F, F, F, F, H"
1162,11,B,"B, B, F, F, B, F, F, F, F, F, H"
1163,11,B,"B, B, F, F, F, B, F, F, F, F, H"
1164,11,B,"B, B, F, F, F, F, B, F, F, F, H"
1165,11,B,"B, B, F, F, F, F, F, B, F, F, H"
1166,11,B,"B, B, F, F, F, F, F, F, B, F, H"
1167,11,B,"B, B, F, F, F, F, F, F, F, B, H"
1168,11,B,"B, S, B, B, F, F, F, F, F, F, H"
1169,11,B,"B, S, B, F, B, F, F, F, F, F, H"
1170,11,B,"B, S, B, F, F, B, F, F, F, F, H"
1171,11,B,"B, S, B, F, F, F, B, F, F, F, H"
1172,11,B,"B, S, B, F, F, F, F, B, F, F, H"
1173,11,B,"B, S, B, F, F, F, F, F, B, F, H"
1174,11,B,"B, S, B, F, F, F, F, F, F, B, H"
1175,11,B,"B, S, B, F, F, F, F, F, F, F, H"
1176,11,B,"B, S, F, B, B, F, F, F, F, F, H"
1177,11,B,"B, S, F, B, F, B, F, F, F, F, H"
1178,11,B,"B, S, F, B, F, F, B, F, F, F, H"
1179,11,B,"B, S, F, B, F, F, F, B, F, F, H"
1180,11,B,"B, S, F, B, F, F, F, F, B, F, H"
1181,11,B,"B, S, F, B, F, F, F, F, F, B, H"
1182,11,B,"B, S, F, B, F, F, F, F, F, F, H"
1183,11,B,"B, S, F, F, B, B, F, F, F, F, H"
1184,11,B,"B, S, F, F, B, F, B, F, F, F, H"
1185,11,B,"B, S, F, F, B, F, F, B, F, F, H"
1186,11,B,"B, S, F, F, B, F, F, F, B, F, H"
1187,11,B,"B, S, F, F, B, F, F, F, F, B, H"
1188,11,B,"B, S, F, F, B, F, F, F, F, F, H"
1189,11,B,"B, S, F, F, F, B, B, F, F, F, H"
1190,11,B,"B, S, F, F, F, B, F, B, F, F, H"
1191,11,B,"B, S, F, F, F, B, F, F, B, F, H"
1192,11,B,"B, S, F, F, F, B, F, F, F, B, H"
1193,11,B,"B, S, F, F, F, B, F, F, F, F, H"
1194,11,B,"B, S, F, F, F, F, B, B, F, F, H"
1195,11,B,"B, S, F, F, F, F, B, F, B, F, H"
1196,11,B,"B, S, F, F, F, F, B, F, F, B, H"
1197,11,B,"B, S, F, F, F, F, B, F, F, F, H"
1198,11,B,"B, S, F, F, F, F, F, B, B, F, H"
1199,11,B,"B, S, F, F, F, F, F, B, F, B, H"
1200,11,B,"B, S, F, F, F, F, F, B, F, F, H"
1201,11,B,"B, S, F, F, F, F, F, F, B, B, H"
1202,11,B,"B, S, F, F, F, F, F, F, B, F, H"
1203,11,B,"B, S, F, F, F, F, F, F, F, B, H"
1204,11,B,"B, C, B, B, F, F, F, F, F, F, H"
1205,11,B,"B, C, B, F, B, F, F, F, F, F, H"
1206,11,B,"B, C, B, F, F, B, F, F, F, F, H"
1207,11,B,"B, C, B, F, F, F, B, F, F, F, H"
1208,11,B,"B, C, B, F, F, F, F, B, F, F, H"
1209,11,B,"B, C, B, F, F, F, F, F, B, F, H"
1210,11,B,"B, C, B, F, F, F, F, F, F, B, H"
1211,11,B,"B, C, B, F, F, F, F, F, F, F, H"
1212,11,B,"B, C, F, B, B, F, F, F, F, F, H"
1213,11,B,"B, C, F, B, F, B, F, F, F, F, H"
1214,11,B,"B, C, F, B, F, F, B, F, F, F, H"
1215,11,B,"B, C, F, B, F, F, F, B, F, F, H"
1216,11,B,"B, C, F, B, F, F, F, F, B, F, H"
1217,11,B,"B, C, F, B, F, F, F, F, F, B, H"
1218,11,B,"B, C, F, B, F, F, F, F, F, F, H"
1219,11,B,"B, C, F, F, B, B, F, F, F, F, H"
1220,11,B,"B, C, F, F, B, F, B, F, F, F, H"
1221,11,B,"B, C, F, F, B, F, F, B, F, F, H"
1222,11,B,"B, C, F, F, B, F, F, F, B, F, H"
1223,11,B,"B, C, F, F, B, F, F, F, F, B, H"
1224,11,B,"B, C, F, F, B, F, F, F, F, F, H"
1225,11,B,"B, C, F, F, F, B, B, F, F, F, H"
1226,11,B,"B, C, F, F, F, B, F, B, F, F, H"
1227,11,B,"B, C, F, F, F, B, F, F, B, F, H"
1228,11,B,"B, C, F, F, F, B, F, F, F, B, H"
1229,11,B,"B, C, F, F, F, B, F, F, F, F, H"
1230,11,B,"B, C, F, F, F, F, B, B, F, F, H"
1231,11,B,"B, C, F, F, F, F, B, F, B, F, H"
1232,11,B,"B, C, F, F, F, F, B, F, F, B, H"
1233,11,B,"B, C, F, F, F, F, B, F, F, F, H"
1234,11,B,"B, C, F, F, F, F, F, B, B, F, H"
1235,11,B,"B, C, F, F, F, F, F, B, F, B, H"
1236,11,B,"B, C, F, F, F, F, F, B, F, F, H"
1237,11,B,"B, C, F, F, F, F, F, F, B, B, H"
1238,11,B,"B, C, F, F, F, F, F, F, B, F, H"
1239,11,B,"B, C, F, F, F, F, F, F, F, B, H"
1240,11,B,"B, F, B, B, F, F, F, F, F, F, H"
1241,11,B,"B, F, B, F, B, F, F, F, F, F, H"
1242,11,B,"B, F, B, F, F, B, F, F, F, F, H"
1243,11,B,"B, F, B, F, F, F, B, F, F, F, H"
1244,11,B,"B, F, B, F, F, F, F, B, F, F, H"
1245,11,B,"B, F, B, F, F, F, F, F, B, F, H"
1246,11,B,"B, F, B, F, F, F, F, F, F, B, H"
1247,11,B,"B, F, B, F, F, F, F, F, F, F, H"
1248,11,B,"B, F, F, B, B, F, F, F, F, F, H"
1249,11,B,"B, F, F, B, F, B, F, F, F, F, H"
1250,11,B,"B, F, F, B, F, F, B, F, F, F, H"
1251,11,B,"B, F, F, B, F, F, F, B, F, F, H"
1252,11,B,"B, F, F, B, F, F, F, F, B, F, H"
1253,11,B,"B, F, F, B, F, F, F, F, F, B, H"
1254,11,B,"B, F, F, B, F, F, F, F, F, F, H"
1255,11,B,"B, F, F, F, B, B, F, F, F, F, H"
1256,11,B,"B, F, F, F, B, F, B, F, F, F, H"
1257,11,B,"B, F, F, F, B, F, F, B, F, F, H"
1258,11,B,"B, F, F, F, B, F, F, F, B, F, H"
1259,11,B,"B, F, F, F, B, F, F, F, F, B, H"
1260,11,B,"B, F, F, F, B, F, F, F, F, F, H"
1261,11,B,"B, F, F, F, F, B, B, F, F, F, H"
1262,11,B,"B, F, F, F, F, B, F, B, F, F, H"
1263,11,B,"B, F, F, F, F, B, F, F, B, F, H"
1264,11,B,"B, F, F, F, F, B, F, F, F, B, H"
1265,11,B,"B, F, F, F, F, B, F, F, F, F, H"
1266,11,B,"B, F, F, F, F, F, B, B, F, F, H"
1267,11,B,"B, F, F, F, F, F, B, F, B, F, H"
1268,11,B,"B, F, F, F, F, F, B, F, F, B, H"
1269,11,B,"B, F, F, F, F, F, B, F, F, F, H"
1270,11,B,"B, F, F, F, F, F, F, B, B, F, H"
1271,11,B,"B, F, F, F, F, F, F, B, F, B, H"
1272,11,B,"B, F, F, F, F, F, F, B, F, F, H"
1273,11,B,"B, F, F, F, F, F, F, F, B, B, H"
1274,11,B,"B, F, F, F, F, F, F, F, B, F, H"
1275,11,S,"S, B, B, B, F, F, F, F, F, F, H"
1276,11,S,"S, B, B, F, B, F, F, F, F, F, H"
1277,11,S,"S, B, B, F, F, B, F, F, F, F, H"
1278,11,S,"S, B, B, F, F, F, B, F, F, F, H"
1279,11,S,"S, B, B, F, F, F, F, B, F, F, H"
1280,11,S,"S, B, B, F, F, F, F, F, B, F, H"
1281,11,S,"S, B, B, F, F, F, F, F, F, B, H"
1282,11,S,"S, B, B, F, F, F, F, F, F, F, H"
1283,11,S,"S, B, F, B, B, F, F, F, F, F, H"
1284,11,S,"S, B, F, B, F, B, F, F, F, F, H"
1285,11,S,"S, B, F, B, F, F, B, F, F, F, H"
1286,11,S,"S, B, F, B, F, F, F, B, F, F, H"
1287,11,S,"S, B, F, B, F, F, F, F, B, F, H"
1288,11,S,"S, B, F, B, F, F, F, F, F, B, H"
1289,11,S,"S, B, F, B, F, F, F, F, F, F, H"
1290,11,S,"S, B, F, F, B, B, F, F, F, F, H"
1291,11,S,"S, B, F, F, B, F, B, F, F, F, H"
1292,11,S,"S, B, F, F, B, F, F, B, F, F, H"
1293,11,S,"S, B, F, F, B, F, F, F, B, F, H"
1294,11,S,"S, B, F, F, B, F, F, F, F, B, H"
1295,11,S,"S, B, F, F, B, F, F, F, F, F, H"
1296,11,S,"S, B, F, F, F, B, B, F, F, F, H"
1297,11,S,"S, B, F, F, F, B, F, B, F, F, H"
1298,11,S,"S, B, F, F, F, B, F, F, B, F, H"
1299,11,S,"S, B, F, F, F, B, F, F, F, B, H"
1300,11,S,"S, B, F, F, F, B, F, F, F, F, H"
1301,11,S,"S, B, F, F, F, F, B, B, F, F, H"
1302,11,S,"S, B, F, F, F, F, B, F, B, F, H"
1303,11,S,"S, B, F, F, F, F, B, F, F, B, H"
1304,11,S,"S, B, F, F, F, F, B, F, F, F, H"
1305,11,S,"S, B, F, F, F, F, F, B, B, F, H"
1306,11,S,"S, B, F, F, F, F, F, B, F, B, H"
1307,11,S,"S, B, F, F, F, F, F, B, F, F, H"
1308,11,S,"S, B, F, F, F, F, F, F, B, B, H"
1309,11,S,"S, B, F, F, F, F, F, F, B, F, H"
1310,11,S,"S, B, F, F, F, F, F, F, F, B, H"
1311,11,S,"S, F, B, B, B, F, F, F, F, F, H"
1312,11,S,"S, F, B, B, F, B, F, F, F, F, H"
1313,11,S,"S, F, B, B, F, F, B, F, F, F, H"
1314,11,S,"S, F, B, B, F, F, F, B, F, F, H"
1315,11,S,"S, F, B, B, F, F, F, F, B, F, H"
1316,11,S,"S, F, B, B, F, F, F, F, F, B, H"
1317,11,S,"S, F, B, B, F, F, F, F, F, F, H"
1318,11,S,"S, F, B, F, B, B, F, F, F, F, H"
1319,11,S,"S, F, B, F, B, F, B, F, F, F, H"
1320,11,S,"S, F, B, F, B, F, F, B, F, F, H"
1321,11,S,"S, F, B, F, B, F, F, F, B, F, H"
1322,11,S,"S, F, B, F, B, F, F, F, F, B, H"
1323,11,S,"S, F, B, F, B, F, F, F, F, F, H"
1324,11,S,"S, F, B, F, F, B, B, F, F, F, H"
1325,11,S,"S, F, B, F, F, B, F, B, F, F, H"
1326,11,S,"S, F, B, F, F, B, F, F, B, F, H"
1327,11,S,"S, F, B, F, F, B, F, F, F, B, H"
1328,11,S,"S, F, B, F, F, B, F, F, F, F, H"
1329,11,S,"S, F, B, F, F, F, B, B, F, F, H"
1330,11,S,"S, F, B, F, F, F, B, F, B, F, H"
1331,11,S,"S, F, B, F, F, F, B, F, F, B, H"
1332,11,S,"S, F, B, F, F, F, B, F, F, F, H"
1333,11,S,"S, F, B, F, F, F, F, B, B, F, H"
1334,11,S,"S, F, B, F, F, F, F, B, F, B, H"
1335,11,S,"S, F, B, F, F, F, F, B, F, F, H"
1336,11,S,"S, F, B, F, F, F, F, F, B, B, H"
1337,11,S,"S, F, B, F, F, F, F, F, B, F, H"
1338,11,S,"S, F, B, F, F, F, F, F, F, B, H"
1339,11,S,"S, F, B, F, F, F, F, F, F, F, H"
1340,11,S,"S, F, F, B, B, B, F, F, F, F, H"
1341,11,S,"S, F, F, B, B, F, B, F, F, F, H"
1342,11,S,"S, F, F, B, B, F, F, B, F, F, H"
1343,11,S,"S, F, F, B, B, F, F, F, B, F, H"
1344,11,S,"S, F, F, B, B, F, F, F, F, B, H"
1345,11,S,"S, F, F, B, B, F, F, F, F, F, H"
1346,11,S,"S, F, F, B, F, B, B, F, F, F, H"
1347,11,S,"S, F, F, B, F, B, F, B, F, F, H"
1348,11,S,"S, F, F, B, F, B, F, F, B, F, H"
1349,11,S,"S, F, F, B, F, B, F, F, F, B, H"
1350,11,S,"S, F, F, B, F, B, F, F, F, F, H"
1351,11,S,"S, F, F, B, F, F, B, B, F, F, H"
1352,11,S,"S, F, F, B, F, F, B, F, B, F, H"
1353,11,S,"S, F, F, B, F, F, B, F, F, B, H"
1354,11,S,"S, F, F, B, F, F, B, F, F, F, H"
1355,11,S,"S, F, F, B, F, F, F, B, B, F, H"
1356,11,S,"S, F, F, B, F, F, F, B, F, B, H"
1357,11,S,"S, F, F, B, F, F, F, B, F, F, H"
1358,11,S,"S, F, F, B, F, F, F, F, B, B, H"
1359,11,S,"S, F, F, B, F, F, F, F, B, F, H"
1360,11,S,"S, F, F, B, F, F, F, F, F, B, H"
1361,11,S,"S, F, F, B, F, F, F, F, F, F, H"
1362,11,S,"S, F, F, F, B, B, B, F, F, F, H"
1363,11,S,"S, F, F, F, B, B, F, B, F, F, H"
1364,11,S,"S, F, F, F, B, B, F, F, B, F, H"
1365,11,S,"S, F, F, F, B, B, F, F, F, B, H"
1366,11,S,"S, F, F, F, B, B, F, F, F, F, H"
1367,11,S,"S, F, F, F, B, F, B, B, F, F, H"
1368,11,S,"S, F, F, F, B, F, B, F, B, F, H"
1369,11,S,"S, F, F, F, B, F, B, F, F, B, H"
1370,11,S,"S, F, F, F, B, F, B, F, F, F, H"
1371,11,S,"S, F, F, F, B, F, F, B, B, F, H"
1372,11,S,"S, F, F, F, B, F, F, B, F, B, H"
1373,11,S,"S, F, F, F, B, F, F, B, F, F, H"
1374,11,S,"S, F, F, F, B, F, F, F, B, B, H"
1375,11,S,"S, F, F, F, B, F, F, F, B, F, H"
1376,11,S,"S, F, F, F, B, F, F, F, F, B, H"
1377,11,S,"S, F, F, F, B, F, F, F, F, F, H"
1378,11,S,"S, F, F, F, F, B, B, B, F, F, H"
1379,11,S,"S, F, F, F, F, B, B, F, B, F, H"
1380,11,S,"S, F, F, F, F, B, B, F, F, B, H"
1381,11,S,"S, F, F, F, F, B, B, F, F, F, H"
1382,11,S,"S, F, F, F, F, B, F, B, B, F, H"
1383,11,S,"S, F, F, F, F, B, F, B, F, B, H"
1384,11,S,"S, F, F, F, F, B, F, B, F, F, H"
1385,11,S,"S, F, F, F, F, B, F, F, B, B, H"
1386,11,S,"S, F, F, F, F, B, F, F, B, F, H"
1387,11,S,"S, F, F, F, F, B, F, F, F, B, H"
1388,11,S,"S, F, F, F, F, B, F, F, F, F, H"
1389,11,S,"S, F, F, F, F, F, B, B, B, F, H"
1390,11,S,"S, F, F, F, F, F, B, B, F, B, H"
1391,11,S,"S, F, F, F, F, F, B, B, F, F, H"
1392,11,S,"S, F, F, F, F, F, B, F, B, B, H"
1393,11,S,"S, F, F, F, F, F, B, F, B, F, H"
1394,11,S,"S, F, F, F, F, F, B, F, F, B, H"
1395,11,S,"S, F, F, F, F, F, B, F, F, F, H"
1396,11,S,"S, F, F, F, F, F, F, B, B, B, H"
1397,11,S,"S, F, F, F, F, F, F, B, B, F, H"
1398,11,S,"S, F, F, F, F, F, F, B, F, B, H"
1399,11,S,"S, F, F, F, F, F, F, B, F, F, H"
1400,11,S,"S, F, F, F, F, F, F, F, B, B, H"
1401,11,S,"S, F, F, F, F, F, F, F, B, F, H"
1402,11,C,"C, B, B, B, F, F, F, F, F, F, H"
1403,11,C,"C, B, B, F, B, F, F, F, F, F, H"
1404,11,C,"C, B, B, F, F, B, F, F, F, F, H"
1405,11,C,"C, B, B, F, F, F, B, F, F, F, H"
1406,11,C,"C, B, B, F, F, F, F, B, F, F, H"
1407,11,C,"C, B, B, F, F, F, F, F, B, F, H"
1408,11,C,"C, B, B, F, F, F, F, F, F, B, H"
1409,11,C,"C, B, B, F, F, F, F, F, F, F, H"
1410,11,C,"C, B, F, B, B, F, F, F, F, F, H"
1411,11,C,"C, B, F, B, F, B, F, F, F, F, H"
1412,11,C,"C, B, F, B, F, F, B, F, F, F, H"
1413,11,C,"C, B, F, B, F, F, F, B, F, F, H"
1414,11,C,"C, B, F, B, F, F, F, F, B, F, H"
1415,11,C,"C, B, F, B, F, F, F, F, F, B, H"
1416,11,C,"C, B, F, B, F, F, F, F, F, F, H"
1417,11,C,"C, B, F, F, B, B, F, F, F, F, H"
1418,11,C,"C, B, F, F, B, F, B, F, F, F, H"
1419,11,C,"C, B, F, F, B, F, F, B, F, F, H"
1420,11,C,"C, B, F, F, B, F, F, F, B, F, H"
1421,11,C,"C, B, F, F, B, F, F, F, F, B, H"
1422,11,C,"C, B, F, F, B, F, F, F, F, F, H"
1423,11,C,"C, B, F, F, F, B, B, F, F, F, H"
1424,11,C,"C, B, F, F, F, B, F, B, F, F, H"
1425,11,C,"C, B, F, F, F, B, F, F, B, F, H"
1426,11,C,"C, B, F, F, F, B, F, F, F, B, H"
1427,11,C,"C, B, F, F, F, B, F, F, F, F, H"
1428,11,C,"C, B, F, F, F, F, B, B, F, F, H"
1429,11,C,"C, B, F, F, F, F, B, F, B, F, H"
1430,11,C,"C, B, F, F, F, F, B, F, F, B, H"
1431,11,C,"C, B, F, F, F, F, B, F, F, F, H"
1432,11,C,"C, B, F, F, F, F, F, B, B, F, H"
1433,11,C,"C, B, F, F, F, F, F, B, F, B, H"
1434,11,C,"C, B, F, F, F, F, F, B, F, F, H"
1435,11,C,"C, B, F, F, F, F, F, F, B, B, H"
1436,11,C,"C, B, F, F, F, F, F, F, B, F, H"
1437,11,C,"C, B, F, F, F, F, F, F, F, B, H"
1438,11,C,"C, F, B, B, B, F, F, F, F, F, H"
1439,11,C,"C, F, B, B, F, B, F, F, F, F, H"
1440,11,C,"C, F, B, B, F, F, B, F, F, F, H"
1441,11,C,"C, F, B, B, F, F, F, B, F, F, H"
1442,11,C,"C, F, B, B, F, F, F, F, B, F, H"
1443,11,C,"C, F, B, B, F, F, F, F, F, B, H"
1444,11,C,"C, F, B, B, F, F, F, F, F, F, H"
1445,11,C,"C, F, B, F, B, B, F, F, F, F, H"
1446,11,C,"C, F, B, F, B, F, B, F, F, F, H"
1447,11,C,"C, F, B, F, B, F, F, B, F, F, H"
1448,11,C,"C, F, B, F, B, F, F, F, B, F, H"
1449,11,C,"C, F, B, F, B, F, F, F, F, B, H"
1450,11,C,"C, F, B, F, B, F, F, F, F, F, H"
1451,11,C,"C, F, B, F, F, B, B, F, F, F, H"
1452,11,C,"C, F, B, F, F, B, F, B, F, F, H"
1453,11,C,"C, F, B, F, F, B, F, F, B, F, H"
1454,11,C,"C, F, B, F, F, B, F, F, F, B, H"
1455,11,C,"C, F, B, F, F, B, F, F, F, F, H"
1456,11,C,"C, F, B, F, F, F, B, B, F, F, H"
1457,11,C,"C, F, B, F, F, F, B, F, B, F, H"
1458,11,C,"C, F, B, F, F, F, B, F, F, B, H"
1459,11,C,"C, F, B, F, F, F, B, F, F, F, H"
1460,11,C,"C, F, B, F, F, F, F, B, B, F, H"
1461,11,C,"C, F, B, F, F, F, F, B, F, B, H"
1462,11,C,"C, F, B, F, F, F, F, B, F, F, H"
1463,11,C,"C, F, B, F, F, F, F, F, B, B, H"
1464,11,C,"C, F, B, F, F, F, F, F, B, F, H"
1465,11,C,"C, F, B, F, F, F, F, F, F, B, H"
1466,11,C,"C, F, B, F, F, F, F, F, F, F, H"
1467,11,C,"C, F, F, B, B, B, F, F, F, F, H"
1468,11,C,"C, F, F, B, B, F, B, F, F, F, H"
1469,11,C,"C, F, F, B, B, F, F, B, F, F, H"
1470,11,C,"C, F, F, B, B, F, F, F, B, F, H"
1471,11,C,"C, F, F, B, B, F, F, F, F, B, H"
1472,11,C,"C, F, F, B, B, F, F, F, F, F, H"
1473,11,C,"C, F, F, B, F, B, B, F, F, F, H"
1474,11,C,"C, F, F, B, F, B, F, B, F, F, H"
1475,11,C,"C, F, F, B, F, B, F, F, B, F, H"
1476,11,C,"C, F, F, B, F, B, F, F, F, B, H"
1477,11,C,"C, F, F, B, F, B, F, F, F, F, H"
1478,11,C,"C, F, F, B, F, F, B, B, F, F, H"
1479,11,C,"C, F, F, B, F, F, B, F, B, F, H"
1480,11,C,"C, F, F, B, F, F, B, F, F, B, H"
1481,11,C,"C, F, F, B, F, F, B, F, F, F, H"
1482,11,C,"C, F, F, B, F, F, F, B, B, F, H"
1483,11,C,"C, F, F, B, F, F, F, B, F, B, H"
1484,11,C,"C, F, F, B, F, F, F, B, F, F, H"
1485,11,C,"C, F, F, B, F, F, F, F, B, B, H"
1486,11,C,"C, F, F, B, F, F, F, F, B, F, H"
1487,11,C,"C, F, F, B, F, F, F, F, F, B, H"
1488,11,C,"C, F, F, B, F, F, F, F, F, F, H"
1489,11,C,"C, F, F, F, B, B, B, F, F, F, H"
1490,11,C,"C, F, F, F, B, B, F, B, F, F, H"
1491,11,C,"C, F, F, F, B, B, F, F, B, F, H"
1492,11,C,"C, F, F, F, B, B, F, F, F, B, H"
1493,11,C,"C, F, F, F, B, B, F, F, F, F, H"
1494,11,C,"C, F, F, F, B, F, B, B, F, F, H"
1495,11,C,"C, F, F, F, B, F, B, F, B, F, H"
1496,11,C,"C, F, F, F, B, F, B, F, F, B, H"
1497,11,C,"C, F, F, F, B, F, B, F, F, F, H"
1498,11,C,"C, F, F, F, B, F, F, B, B, F, H"
1499,11,C,"C, F, F, F, B, F, F, B, F, B, H"
1500,11,C,"C, F, F, F, B, F, F, B, F, F, H"
1501,11,C,"C, F, F, F, B, F, F, F, B, B, H"
1502,11,C,"C, F, F, F, B, F, F, F, B, F, H"
1503,11,C,"C, F, F, F, B, F, F, F, F, B, H"
1504,11,C,"C, F, F, F, B, F, F, F, F, F, H"
1505,11,C,"C, F, F, F, F, B, B, B, F, F, H"
1506,11,C,"C, F, F, F, F, B, B, F, B, F, H"
1507,11,C,"C, F, F, F, F, B, B, F, F, B, H"
1508,11,C,"C, F, F, F, F, B, B, F, F, F, H"
1509,11,C,"C, F, F, F, F, B, F, B, B, F, H"
1510,11,C,"C, F, F, F, F, B, F, B, F, B, H"
1511,11,C,"C, F, F, F, F, B, F, B, F, F, H"
1512,11,C,"C, F, F, F, F, B, F, F, B, B, H"
1513,11,C,"C, F, F, F, F, B, F, F, B, F, H"
1514,11,C,"C, F, F, F, F, B, F, F, F, B, H"
1515,11,C,"C, F, F, F, F, B, F, F, F, F, H"
1516,11,C,"C, F, F, F, F, F, B, B, B, F, H"
1517,11,C,"C, F, F, F, F, F, B, B, F, B, H"
1518,11,C,"C, F, F, F, F, F, B, B, F, F, H"
1519,11,C,"C, F, F, F, F, F, B, F, B, B, H"
1520,11,C,"C, F, F, F, F, F, B, F, B, F, H"
1521,11,C,"C, F, F, F, F, F, B, F, F, B, H"
1522,11,C,"C, F, F, F, F, F, B, F, F, F, H"
1523,11,C,"C, F, F, F, F, F, F, B, B, B, H"
1524,11,C,"C, F, F, F, F, F, F, B, B, F, H"
1525,11,C,"C, F, F, F, F, F, F, B, F, B, H"
1526,11,C,"C, F, F, F, F, F, F, B, F, F, H"
1527,11,C,"C, F, F, F, F, F, F, F, B, B, H"
1528,11,C,"C, F, F, F, F, F, F, F, B, F, H"
1529,11,F,"F, B, B, B, F, F, F, F, F, F, H"
1530,11,F,"F, B, B, F, B, F, F, F, F, F, H"
1531,11,F,"F, B, B, F, F, B, F, F, F, F, H"
1532,11,F,"F, B, B, F, F, F, B, F, F, F, H"
1533,11,F,"F, B, B, F, F, F, F, B, F, F, H"
1534,11,F,"F, B, B, F, F, F, F, F, B, F, H"
1535,11,F,"F, B, B, F, F, F, F, F, F, B, H"
1536,11,F,"F, B, B, F, F, F, F, F, F, F, H"
1537,11,F,"F, B, F, B, B, F, F, F, F, F, H"
1538,11,F,"F, B, F, B, F, B, F, F, F, F, H"
1539,11,F,"F, B, F, B, F, F, B, F, F, F, H"
1540,11,F,"F, B, F, B, F, F, F, B, F, F, H"
1541,11,F,"F, B, F, B, F, F, F, F, B, F, H"
1542,11,F,"F, B, F, B, F, F, F, F, F, B, H"
1543,11,F,"F, B, F, B, F, F, F, F, F, F, H"
1544,11,F,"F, B, F, F, B, B, F, F, F, F, H"
1545,11,F,"F, B, F, F, B, F, B, F, F, F, H"
1546,11,F,"F, B, F, F, B, F, F, B, F, F, H"
1547,11,F,"F, B, F, F, B, F, F, F, B, F, H"
1548,11,F,"F, B, F, F, B, F, F, F, F, B, H"
1549,11,F,"F, B, F, F, B, F, F, F, F, F, H"
1550,11,F,"F, B, F, F, F, B, B, F, F, F, H"
1551,11,F,"F, B, F, F, F, B, F, B, F, F, H"
1552,11,F,"F, B, F, F, F, B, F, F, B, F, H"
1553,11,F,"F, B, F, F, F, B, F, F, F, B, H"
1554,11,F,"F, B, F, F, F, B, F, F, F, F, H"
1555,11,F,"F, B, F, F, F, F, B, B, F, F, H"
1556,11,F,"F, B, F, F, F, F, B, F, B, F, H"
1557,11,F,"F, B, F, F, F, F, B, F, F, B, H"
1558,11,F,"F, B, F, F, F, F, B, F, F, F, H"
1559,11,F,"F, B, F, F, F, F, F, B, B, F, H"
1560,11,F,"F, B, F, F, F, F, F, B, F, B, H"
1561,11,F,"F, B, F, F, F, F, F, B, F, F, H"
1562,11,F,"F, B, F, F, F, F, F, F, B, B, H"
1563,11,F,"F, B, F, F, F, F, F, F, B, F, H"
1564,11,F,"F, B, F, F, F, F, F, F, F, B, H"
1565,11,F,"F, F, B, B, B, F, F, F, F, F, H"
1566,11,F,"F, F, B, B, F, B, F, F, F, F, H"
1567,11,F,"F, F, B, B, F, F, B, F, F, F, H"
1568,11,F,"F, F, B, B, F, F, F, B, F, F, H"
1569,11,F,"F, F, B, B, F, F, F, F, B, F, H"
1570,11,F,"F, F, B, B, F, F, F, F, F, B, H"
1571,11,F,"F, F, B, B, F, F, F, F, F, F, H"
1572,11,F,"F, F, B, F, B, B, F, F, F, F, H"
1573,11,F,"F, F, B, F, B, F, B, F, F, F, H"
1574,11,F,"F, F, B, F, B, F, F, B, F, F, H"
1575,11,F,"F, F, B, F, B, F, F, F, B, F, H"
